ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Default
5023336,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,Sales staff,2,0
5023339,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,Sales staff,2,0
5023341,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,Sales staff,2,0
5023342,M,Y,Y,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,0
5023348,M,Y,Y,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,0
5023350,M,Y,Y,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,0
5023351,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,None,2,0
5023352,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,None,2,0
5023353,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,None,2,0
5023354,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023355,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023356,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023357,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023358,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023359,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023361,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023362,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023363,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023364,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023365,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023366,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,None,1,0
5023373,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,Private service staff,4,0
5023374,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,Private service staff,4,0
5023377,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,None,2,0
5023378,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,None,2,0
5023379,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,None,2,0
5023380,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,None,2,0
5023385,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,None,2,0
5023386,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,None,2,0
5023387,M,N,Y,0,83250,Pensioner,Secondary / secondary special,Married,House / apartment,-20889,365243,1,0,0,0,None,2,0
5023389,M,Y,Y,2,157500,Commercial associate,Higher education,Married,House / apartment,-13536,-2092,1,0,0,0,Core staff,4,0
5023390,M,Y,Y,2,157500,Commercial associate,Higher education,Married,House / apartment,-13536,-2092,1,0,0,0,Core staff,4,0
5023392,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023394,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023397,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023398,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023399,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023401,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023406,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,0
5023407,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19777,-5500,1,0,1,0,Cooking staff,2,0
5023408,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,None,2,0
5023410,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,None,2,0
5023411,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,None,2,0
5023412,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,None,2,0
5023414,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023415,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023417,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023420,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023421,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023422,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023423,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3,0
5023427,M,N,Y,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,0
5023428,M,N,Y,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,0
5023429,M,N,Y,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,Laborers,5,0
5023430,F,N,Y,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,None,2,0
5023431,F,N,Y,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,None,2,0
5023432,F,N,Y,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,None,2,0
5023433,F,N,Y,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,None,2,0
5023439,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,0
5023443,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,0
5023445,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,Sales staff,1,0
5023447,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023448,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023449,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023450,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023451,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023452,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023453,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023454,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023456,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023457,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,Sales staff,2,0
5023460,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023461,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023462,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023467,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023468,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023469,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023470,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023473,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023474,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023475,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,None,1,0
5023476,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20725,-1847,1,0,0,1,Secretaries,2,0
5023478,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20725,-1847,1,0,0,1,Secretaries,2,0
5023480,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,0
5023481,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,0
5023482,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,0
5023483,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,0
5023484,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3,0
5023486,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18210,-6230,1,0,0,0,None,2,0
5023490,M,Y,Y,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,None,2,0
5023491,M,Y,Y,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,None,2,0
5023492,M,Y,Y,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,None,2,0
5023493,M,Y,Y,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,None,2,0
5023494,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,0
5023495,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,0
5023496,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,0
5023497,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,Core staff,3,0
5023499,F,N,N,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,0
5023500,F,N,N,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,0
5023502,F,N,N,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,0
5023503,F,N,N,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,0
5023504,F,N,N,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,Cleaning staff,2,0
5023505,F,N,Y,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,Medicine staff,1,0
5023506,F,N,Y,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,Medicine staff,1,0
5023507,F,N,Y,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,Medicine staff,1,0
5023508,M,Y,Y,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,0
5023517,M,Y,Y,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3,0
5023523,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15516,-1301,1,0,0,0,Laborers,2,0
5023524,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15516,-1301,1,0,0,0,Laborers,2,0
5023526,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,0
5023527,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,0
5023528,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,0
5023531,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,0
5023532,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2,0
5023534,F,N,Y,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,0
5023535,F,N,Y,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,0
5023536,F,N,Y,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-13920,-904,1,0,0,0,Core staff,1,0
5023539,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21869,365243,1,0,0,0,None,2,0
5023540,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,0
5023541,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,0
5023542,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,0
5023543,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,0
5023545,F,N,Y,0,90000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2,0
5023546,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,0
5023547,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,0
5023548,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,0
5023549,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,0
5023550,M,Y,Y,0,90900,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2,0
5023551,F,N,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1,0
5023552,F,N,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1,0
5023553,F,N,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-12257,-1969,1,0,0,0,Managers,1,0
5023554,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-17686,-8756,1,0,0,0,Core staff,3,0
5023555,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-17686,-8756,1,0,0,0,Core staff,3,0
5023558,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1,0
5023560,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1,0
5023563,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1,0
5023564,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1,0
5023566,M,Y,Y,3,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12323,-1117,1,0,1,0,Laborers,5,0
5023567,M,Y,Y,3,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12323,-1117,1,0,1,0,Laborers,5,0
5023573,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,None,2,0
5023577,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,None,2,0
5023579,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23006,365243,1,0,1,0,None,1,0
